Timestamp,CustomerID,Voltage,Current,Power,PowerFactor,EnergyConsumed,ApparentPower,PrevHourAvgPower
10/14/2025 23:57,U0046,226.14,4.54,961.96,0.936,2947.28,1027.6,1061.06
10/14/2025 23:58,U0018,227.26,6.63,1498.46,0.994,3054.82,1506.84,1103.74
10/14/2025 23:59,U0033,227,4.61,926.19,0.885,3435.46,1047.09,984.62
10/15/2025 0:00,U0030,223.93,6.04,1259.04,0.93,3024.08,1353.43,869.95
10/15/2025 0:01,U0046,231.48,7.24,1485.83,0.887,2972.04,1675.81,1041.24
10/15/2025 0:02,U0028,233.01,8.45,1818.35,0.924,3337.86,1968.04,1000.85
10/15/2025 0:03,U0042,226.1,3.85,869.61,1,3102.82,869.61,1211.22
10/15/2025 0:04,U0024,228.54,5.68,1237.85,0.953,3303.05,1298.42,1263.7
10/15/2025 0:05,U0045,232.21,6.57,1433.67,0.939,3240.86,1526.43,1045.98
10/15/2025 0:06,U0025,229.73,6.68,1534.02,1,2925.25,1534.02,1020.14
10/15/2025 0:07,U0027,233.31,6,1256.14,0.897,3249.41,1400.07,1027.09
10/15/2025 0:08,U0020,226.92,3.77,821.73,0.961,3133.72,855.31,1306.5
10/15/2025 0:09,U0050,232.86,6.87,1600.21,1,3088.13,1600.21,1188.27
10/15/2025 0:10,U0041,232.54,4.15,965.14,1,3101.75,965.14,896.71
10/15/2025 0:11,U0021,233.46,4.69,1015.6,0.927,2992.39,1096.01,1181.07
10/15/2025 0:12,U0034,232.64,6.11,1416.52,0.996,2857.31,1421.81,1025.74
10/15/2025 0:13,U0026,232.03,4.27,952.99,0.962,3127.3,990.63,1034.69
10/15/2025 0:14,U0039,224.77,7.11,1495.06,0.935,3133.09,1598.71,1055.33
10/15/2025 0:15,U0044,226.88,7.29,1614.38,0.977,3373.68,1653.18,1020.34
10/15/2025 0:16,U0050,224.05,5.81,1267.39,0.974,3109.25,1300.69,1270.66
10/15/2025 0:17,U0046,229.91,3.38,764.4,0.983,2984.78,777.51,1130.16
10/15/2025 0:18,U0003,233.77,4.88,1058.62,0.929,3497.43,1140.03,1173.78
10/15/2025 0:19,U0003,230.37,5.62,1186.84,0.917,3517.21,1294.65,1150.75
10/15/2025 0:20,U0049,237.39,4.76,1123.54,0.994,3158.65,1130.21,1002.7
10/15/2025 0:21,U0035,234.6,4.45,978.69,0.938,3311.76,1042.87,1332.07
10/15/2025 0:22,U0020,232.29,5.39,1144.44,0.914,3152.79,1251.71,1209.55
10/15/2025 0:23,U0015,234.94,7.76,1688.15,0.926,3153.17,1823.64,1070.22
10/15/2025 0:24,U0047,227.59,1.58,337.39,0.936,3368.46,360.56,1292.13
10/15/2025 0:25,U0030,230.12,8.71,1732.7,0.865,3052.96,2003.86,947.77
10/15/2025 0:26,U0022,232.57,6.78,1522.13,0.966,3496.16,1576.03,1179.71
10/15/2025 0:27,U0050,222.62,5.73,1173.68,0.92,3128.81,1276.04,1270
10/15/2025 0:28,U0018,234.46,4.98,1127.07,0.965,3073.61,1167.85,1182.68
10/15/2025 0:29,U0007,229.8,7.66,1627.01,0.924,3162.35,1760.83,1232.21
10/15/2025 0:30,U0039,225.8,0.74,151.73,0.903,3135.62,168.11,1143.28
10/15/2025 0:31,U0032,232.14,5.14,1162.33,0.973,3016.29,1194.32,924.6
10/15/2025 0:32,U0039,231.31,3.52,748.62,0.92,3148.1,814.01,944.97
10/15/2025 0:33,U0012,228.93,2.04,424.94,0.911,3574.58,466.31,1158.53
10/15/2025 0:34,U0007,229.7,4.03,813.26,0.879,3175.9,925.15,1311.17
10/15/2025 0:35,U0008,227.81,4.81,1055.82,0.964,3081.93,1095.56,794.08
10/15/2025 0:36,U0041,234.11,5.21,1160.92,0.952,3121.1,1219.06,910.4
10/15/2025 0:37,U0028,226.55,4.97,1087.4,0.966,3355.98,1125.83,1164.35
10/15/2025 0:38,U0017,225.31,5.51,1202.39,0.969,3242.9,1241.09,1138.87
10/15/2025 0:39,U0028,228.16,6.89,1572.44,1,3382.19,1572.44,1148.96
10/15/2025 0:40,U0034,228.7,2.27,519.68,1,2865.97,519.68,1103.9
10/15/2025 0:41,U0017,227.61,4.56,906.42,0.873,3258.01,1037.94,1151.58
10/15/2025 0:42,U0017,230.03,3.4,772.15,0.988,3270.88,781.34,1102.55
10/15/2025 0:43,U0027,229.87,3.67,771.43,0.914,3262.27,843.61,1072.9
10/15/2025 0:44,U0026,228.85,2.8,591.51,0.924,3137.16,639.98,1018.35
10/15/2025 0:45,U0046,230.87,5.22,1191.83,0.988,3004.64,1206.09,1057.01
10/15/2025 0:46,U0028,229.26,9.43,2162.19,1,3418.23,2162.19,1233.66
10/15/2025 0:47,U0046,231.49,1.77,388.16,0.949,3011.11,409.13,1083.97
10/15/2025 0:48,U0025,228.38,3.96,786.79,0.87,2938.36,904.54,1122.91
10/15/2025 0:49,U0039,229.2,2.59,583.18,0.982,3157.82,593.79,905.7
10/15/2025 0:50,U0007,233.07,4.08,903.86,0.95,3190.97,951.53,1211.59
10/15/2025 0:51,U0019,226.5,5.62,1187.03,0.932,3232.81,1273.19,884.92
10/15/2025 0:52,U0033,226.67,6.59,1465.46,0.981,3459.88,1493.71,972.94
10/15/2025 0:53,U0045,229.4,2.54,509.91,0.874,3249.35,583.63,1123.52
10/15/2025 0:54,U0019,230,7.59,1520.65,0.871,3258.16,1745.17,945.34
10/15/2025 0:55,U0012,233.11,5.06,1097.35,0.931,3592.86,1179.06,1011.81
10/15/2025 0:56,U0001,231.64,2.81,650.83,1,2824.19,650.83,921.76
10/15/2025 0:57,U0038,233.37,6.11,1387.99,0.973,2830.43,1426.76,984.62
10/15/2025 0:58,U0034,229.33,7.26,1464.28,0.879,2890.37,1665.99,987.05
10/15/2025 0:59,U0003,228.36,5.69,1199.76,0.924,3537.21,1299.01,1157.97
10/15/2025 1:00,U0025,226.04,5.19,1032.06,0.879,2955.56,1174.15,1055.69
10/15/2025 1:01,U0021,227.62,6.05,1285.57,0.934,3013.82,1377,1147.98
10/15/2025 1:02,U0031,234.24,5.21,1183.24,0.97,3148.3,1220.19,1246.42
10/15/2025 1:03,U0034,228.19,4.87,983.7,0.886,2906.77,1110.33,1082.5
10/15/2025 1:04,U0023,232.4,3.19,707.83,0.954,3115.37,742.18,1064.41
10/15/2025 1:05,U0031,225.81,4.93,986.97,0.887,3164.74,1112.39,1233.78
10/15/2025 1:06,U0028,229.14,3.88,836.1,0.942,3432.16,888,1419.36
10/15/2025 1:07,U0026,229.62,5.65,1298.2,1,3158.8,1298.2,932.98
10/15/2025 1:08,U0028,231.35,5.49,1136.57,0.895,3451.1,1269.8,1302.71
10/15/2025 1:09,U0019,228.38,2.58,559.83,0.952,3267.49,588.2,1060.4
10/15/2025 1:10,U0038,230.06,4.57,979.8,0.932,2846.76,1051.8,1065.29
10/15/2025 1:11,U0040,226.45,4.47,936.26,0.925,2387.54,1011.9,1302.61
10/15/2025 1:12,U0018,227.94,5.15,1060.41,0.903,3091.28,1174.94,1171.56
10/15/2025 1:13,U0039,230.69,9.42,2147.18,0.988,3193.6,2173.28,841.19
10/15/2025 1:14,U0042,229.24,4.41,924.65,0.915,3118.23,1010.77,1142.9
10/15/2025 1:15,U0028,231.3,6.02,1392.28,1,3474.31,1392.28,1269.48
10/15/2025 1:16,U0030,225.48,4.47,987.47,0.98,3069.42,1007.84,1104.75
10/15/2025 1:17,U0027,235.51,4.51,1043.96,0.982,3279.66,1062.65,1012.61
10/15/2025 1:18,U0007,235.84,3.48,747.69,0.911,3203.43,820.73,1150.04
10/15/2025 1:19,U0011,231.63,5.38,1168.48,0.938,3234.85,1246.01,1093.28
10/15/2025 1:20,U0006,225.48,4.38,988.6,1,2655.9,988.6,946.94
10/15/2025 1:21,U0034,224.27,3.95,821.1,0.928,2920.45,884.91,1062.74
10/15/2025 1:22,U0013,228.03,4.32,861.42,0.875,3465.84,984.74,1247.32
10/15/2025 1:23,U0041,228.43,3.31,753.54,0.995,3133.65,757.18,960.5
10/15/2025 1:24,U0027,234.15,6.14,1436.8,0.999,3303.61,1438.83,1018.88
10/15/2025 1:25,U0031,228.09,3.84,764.06,0.872,3177.48,876.53,1184.42
10/15/2025 1:26,U0005,231.45,6.73,1430.69,0.919,3308.26,1557.29,1291.39
10/15/2025 1:27,U0011,224.42,3.81,854.61,1,3249.09,854.61,1108.32
10/15/2025 1:28,U0050,228.42,6.14,1401.52,1,3152.17,1401.52,1250.74
10/15/2025 1:29,U0012,229.47,8.09,1804.59,0.973,3622.94,1855.43,1028.92
10/15/2025 1:30,U0013,230.19,7.75,1649.53,0.925,3493.34,1783.02,1170.14
10/15/2025 1:31,U0013,235.48,5.48,1198.9,0.929,3513.32,1290.49,1266.02
10/15/2025 1:32,U0027,229.09,4.77,993.1,0.908,3320.16,1093.33,1102.46
10/15/2025 1:33,U0039,225.8,7.02,1510.27,0.952,3218.77,1585.76,1102.39
10/15/2025 1:34,U0047,236.2,4.14,977.47,1,3384.75,977.47,1101.18
10/15/2025 1:35,U0045,229.7,4.24,906.15,0.931,3264.46,972.94,1000.8
10/15/2025 1:36,U0011,228.29,3.29,750.55,1,3261.6,750.55,1057.58
10/15/2025 1:37,U0005,227.81,2.13,439.35,0.903,3315.58,486.33,1319.25
10/15/2025 1:38,U0015,231.6,3.84,816.07,0.917,3166.78,889.82,1193.8
10/15/2025 1:39,U0049,228.02,6.23,1317.77,0.928,3180.61,1420.02,1026.87
10/15/2025 1:40,U0020,226.49,5.78,1275.36,0.975,3174.05,1308.15,1196.53
10/15/2025 1:41,U0045,232.14,4.94,1130.64,0.986,3283.3,1146.83,981.87
10/15/2025 1:42,U0021,226.47,2.92,607.31,0.919,3023.94,661.05,1175.49
10/15/2025 1:43,U0026,226.97,4.55,974.08,0.944,3175.03,1032.03,1006.03
10/15/2025 1:44,U0048,229.13,6.02,1319.63,0.957,3153.43,1378.74,981.48
10/15/2025 1:45,U0032,234.19,7.04,1520.26,0.922,3041.63,1648.26,972.15
10/15/2025 1:46,U0031,226.46,6.05,1215.21,0.887,3197.73,1370.33,1100.35
10/15/2025 1:47,U0005,230.46,3.69,795.36,0.935,3328.84,850.59,1143.27
10/15/2025 1:48,U0021,231.36,5.7,1311.75,0.995,3045.8,1318.24,1061.86
10/15/2025 1:49,U0033,230.08,4.6,1058.87,1,3477.53,1058.87,1071.44
10/15/2025 1:50,U0028,229.73,7.59,1559.02,0.894,3500.29,1744.48,1294.04
10/15/2025 1:51,U0014,230.19,5.26,1144.77,0.945,3225.19,1210.8,846.52
10/15/2025 1:52,U0050,234.53,4.31,1009.65,1,3169,1009.65,1280.89
10/15/2025 1:53,U0050,226.59,7.23,1455.5,0.888,3193.26,1638.88,1226.65
10/15/2025 1:54,U0002,230.03,3.95,909.35,1,3413.71,909.35,868.7
10/15/2025 1:55,U0039,229.26,2.59,593.74,1,3228.67,593.74,1183.97
10/15/2025 1:56,U0031,237.41,5.98,1420.52,1,3221.41,1420.52,1123.32
10/15/2025 1:57,U0017,230.83,7.75,1788.84,1,3300.69,1788.84,1036.47
10/15/2025 1:58,U0025,227.2,8.17,1730.04,0.932,2984.39,1857.21,1050.96
10/15/2025 1:59,U0016,236.31,4.46,1054.96,1,3573.72,1054.96,967.32
10/15/2025 2:00,U0022,226.35,4.08,884.92,0.957,3510.91,924.24,1248.2
10/15/2025 2:01,U0004,226.22,4.69,1043.76,0.983,3120.56,1061.34,1213.86
10/15/2025 2:02,U0003,230.85,3.93,907.61,1,3552.34,907.61,1166.32
10/15/2025 2:03,U0038,224.89,4.48,1006.41,1,2863.54,1006.41,1048.19
10/15/2025 2:04,U0015,233.27,5.45,1098.21,0.864,3185.08,1271.08,1118.26
10/15/2025 2:05,U0024,230.89,7.23,1600.5,0.958,3329.73,1669.94,1258.53
10/15/2025 2:06,U0042,225.77,7.32,1567.7,0.949,3144.36,1651.94,1099.25
10/15/2025 2:07,U0043,229.62,3.74,816.57,0.951,2661.88,858.93,1175.29
10/15/2025 2:08,U0016,231.61,6.58,1418.36,0.931,3597.35,1523.25,984.85
10/15/2025 2:09,U0019,226.38,7.9,1637.99,0.916,3294.79,1787.75,960.29
10/15/2025 2:10,U0038,233.27,7.54,1692.01,0.962,2891.74,1758.14,1039.84
10/15/2025 2:11,U0012,232.41,4.01,904.36,0.969,3638.01,932.88,1184.06
10/15/2025 2:12,U0018,231.69,4.91,1136.78,1,3110.23,1136.78,1149.33
10/15/2025 2:13,U0003,230.5,5.56,1227.76,0.957,3572.8,1282.67,1114.58
10/15/2025 2:14,U0026,228.6,8.25,1645.33,0.873,3202.45,1885.32,999.64
10/15/2025 2:15,U0022,234.25,9.38,2111.8,0.961,3546.11,2197.3,1175.54
10/15/2025 2:16,U0044,229.81,5.43,1131.59,0.907,3392.54,1247.4,1139.15
10/15/2025 2:17,U0044,232.63,5.68,1321.33,1,3414.56,1321.87,1137.64
10/15/2025 2:18,U0002,228.41,4.55,980.33,0.942,3430.05,1040.25,876.83
10/15/2025 2:19,U0027,226.33,2.91,606.04,0.921,3330.26,658.29,1080.59
10/15/2025 2:20,U0044,235.15,1.95,414.06,0.902,3421.46,459.2,1174.38
10/15/2025 2:21,U0007,227.65,3.09,661.46,0.941,3214.45,702.94,1069.57
10/15/2025 2:22,U0001,232.75,3.24,732.47,0.971,2836.4,754.06,867.57
10/15/2025 2:23,U0023,230.48,0.23,48.62,0.908,3116.18,53.57,993.09
10/15/2025 2:24,U0015,226.53,4.58,954.13,0.92,3200.98,1037.07,1114.25
10/15/2025 2:25,U0027,232.84,6.95,1499.02,0.926,3355.25,1619.23,985.68
10/15/2025 2:26,U0010,231.06,3.99,843.08,0.914,3139.6,922.86,1120.34
10/15/2025 2:27,U0033,234.62,4.71,1016.47,0.921,3494.47,1103.92,1068.93
10/15/2025 2:28,U0041,228.41,1.71,354.44,0.909,3139.56,389.93,919.11
10/15/2025 2:29,U0028,231.58,5,1016.5,0.878,3517.23,1158.18,1347.04
10/15/2025 2:30,U0004,227.55,3.53,740.2,0.921,3132.89,803.52,1179.84
10/15/2025 2:31,U0013,227.89,7.36,1518.95,0.905,3538.63,1678,1252.59
10/15/2025 2:32,U0010,224.22,4.27,866.52,0.905,3154.04,957.65,1064.89
10/15/2025 2:33,U0035,232.87,4.59,952.86,0.891,3327.64,1069.98,1261.39
10/15/2025 2:34,U0039,225.38,6.07,1349.68,0.986,3251.16,1369.13,1065.92
10/15/2025 2:35,U0037,229.67,6.37,1401.93,0.959,2884.43,1462.09,1121.81
10/15/2025 2:36,U0018,228.3,-0.92,-201.46,0.955,3106.87,-211.01,1146.82
10/15/2025 2:37,U0020,228.63,4.49,1025.7,1,3191.14,1025.7,1212.29
10/15/2025 2:38,U0008,226.62,6.8,1425.21,0.925,3105.69,1541.28,846.42
10/15/2025 2:39,U0034,226.82,5.19,1138.99,0.967,2939.44,1177.39,1014.41
10/15/2025 2:40,U0012,228.14,0.9,190.78,0.927,3641.19,205.84,1128.12
10/15/2025 2:41,U0036,228.45,4.72,1029.86,0.955,3275.91,1078.16,1267.8
10/15/2025 2:42,U0013,228.34,5.92,1227.48,0.909,3559.09,1350.78,1305.87
10/15/2025 2:43,U0046,225.42,1.82,388.4,0.945,3017.59,411.01,944.81
10/15/2025 2:44,U0047,225.18,7.86,1623.91,0.918,3411.82,1768.97,1076.44
10/15/2025 2:45,U0022,232.07,4.88,1132.39,1,3564.98,1132.39,1362.79
10/15/2025 2:46,U0027,232.1,1.12,249.65,0.963,3359.41,259.17,1088.35
10/15/2025 2:47,U0049,228.79,6.09,1393.11,1,3203.83,1393.11,1085.05
10/15/2025 2:48,U0032,231.7,4.75,1004.15,0.912,3058.37,1101.4,1081.77
10/15/2025 2:49,U0014,231.46,2.26,507.11,0.971,3233.65,522.22,906.17
10/15/2025 2:50,U0006,225.2,11.6,2169.43,0.83,2692.06,2613.16,955.27
10/15/2025 2:51,U0008,227.1,8.78,1994.78,1,3138.93,1994.78,962.18
10/15/2025 2:52,U0011,233.4,7.93,1850.99,1,3292.45,1850.99,996.17
10/15/2025 2:53,U0045,231.37,5.52,1276.88,1,3304.58,1276.88,1011.62
10/15/2025 2:54,U0042,227.44,3.37,753.22,0.983,3156.91,766.55,1192.94
10/15/2025 2:55,U0049,223.58,6.31,1358.27,0.963,3226.47,1411.03,1146.66
10/15/2025 2:56,U0004,229.93,2.8,644.81,1,3143.64,644.81,1091.91
10/15/2025 2:57,U0044,227.72,2.5,544.01,0.957,3430.53,568.53,1022.31
10/15/2025 2:58,U0027,230.88,2.13,449.74,0.916,3366.9,491.19,920.61
10/15/2025 2:59,U0025,228.36,4.54,903.82,0.872,2999.46,1036.76,1186.78
10/15/2025 3:00,U0031,226.78,2.87,650.12,1,3232.24,650.12,1182.76
10/15/2025 3:01,U0019,230.31,2.75,580.57,0.916,3304.46,633.62,1095.83
10/15/2025 3:02,U0004,231.13,5.71,1262.43,0.956,3164.68,1320.28,1002.49
10/15/2025 3:03,U0013,231.99,5.77,1302.58,0.973,3580.8,1338.82,1290.19
10/15/2025 3:04,U0010,232.56,5.29,1231.01,1,3174.56,1231.01,1025.22
10/15/2025 3:05,U0046,230.35,3.68,846.59,0.998,3031.7,848.6,833.53
10/15/2025 3:06,U0015,234.28,4.13,960.28,0.993,3216.99,967.12,1082.22
10/15/2025 3:07,U0033,226.66,2.91,656.93,0.996,3505.42,659.33,1058.43
10/15/2025 3:08,U0043,228.46,4.93,1045.55,0.929,2679.3,1125.25,1103.54
10/15/2025 3:09,U0016,232.72,2.71,596.37,0.944,3607.29,631.58,1071.55
10/15/2025 3:10,U0011,231.36,7.87,1729,0.949,3321.27,1821.55,1167.14
10/15/2025 3:11,U0001,234.14,-0.21,-41.53,0.849,2835.71,-48.92,840.55
10/15/2025 3:12,U0018,227.46,8.66,1696.78,0.862,3135.15,1968.8,877.17
10/15/2025 3:13,U0021,227.83,4.33,985.16,0.998,3062.22,987.49,1111.84
10/15/2025 3:14,U0033,228.91,3.07,612.94,0.873,3515.64,702.18,978.13
10/15/2025 3:15,U0040,230.14,4.69,1078.57,1,2405.51,1078.57,1229.34
10/15/2025 3:16,U0002,226.33,6.15,1223.51,0.879,3450.44,1391.44,897.53
10/15/2025 3:17,U0037,231.01,5.81,1154.03,0.859,2903.67,1342.85,1177.83
10/15/2025 3:18,U0017,229.18,5.76,1162.07,0.881,3320.06,1319.54,1186.94
10/15/2025 3:19,U0049,227.69,6.97,1449.28,0.913,3250.62,1588.02,1188.98
10/15/2025 3:20,U0012,232.19,6.64,1541.73,1,3666.89,1541.73,940.65
10/15/2025 3:21,U0034,232.74,3.96,801.06,0.869,2952.79,922.29,1039.33
10/15/2025 3:22,U0027,230.4,3.96,803.54,0.881,3380.3,912.08,826.43
10/15/2025 3:23,U0005,233.33,3.07,711.86,0.993,3340.7,716.88,1073.69
10/15/2025 3:24,U0037,227.73,7.64,1740.51,1,2932.68,1740.51,1173.07
10/15/2025 3:25,U0043,224.28,2.93,594.35,0.904,2689.21,657.59,1091.94
10/15/2025 3:26,U0039,226.77,6.12,1381.65,0.996,3274.19,1386.87,1122.67
10/15/2025 3:27,U0017,224.91,3.64,765.21,0.934,3332.81,818.84,1181.97
10/15/2025 3:28,U0030,230.3,3.66,843.87,1,3083.48,843.87,1081.3
10/15/2025 3:29,U0041,228.22,4.1,936.52,1,3155.17,936.52,806.17
10/15/2025 3:30,U0031,227.83,4.58,989.69,0.947,3248.74,1044.6,1076.23
10/15/2025 3:31,U0038,232.07,3.53,816.05,0.995,2905.34,820.11,1170.27
10/15/2025 3:32,U0041,235.52,4.07,873.51,0.911,3169.73,959.25,832.24
10/15/2025 3:33,U0044,232.24,3.86,896.32,1,3445.46,896.32,926.65
10/15/2025 3:34,U0047,229.03,6.97,1576.89,0.988,3438.1,1596.31,1185.93
10/15/2025 3:35,U0044,232.04,5.12,1068.34,0.899,3463.27,1188,920.59
10/15/2025 3:36,U0045,232.52,7.2,1477.12,0.883,3329.2,1673.74,1064.68
10/15/2025 3:37,U0041,229.41,4.89,1121.84,1,3188.43,1121.84,840.5
10/15/2025 3:38,U0037,228.38,4.61,1029.51,0.979,2949.84,1052.06,1286.56
10/15/2025 3:39,U0007,225.79,5.39,1007.91,0.828,3231.25,1216.68,987.95
10/15/2025 3:40,U0027,225.78,4.74,986.01,0.922,3396.73,1069.09,821.86
10/15/2025 3:41,U0020,226.71,2.43,550.19,1,3200.31,550.19,1174.98
10/15/2025 3:42,U0046,229.72,3.72,743.86,0.871,3044.09,854.49,836.14
10/15/2025 3:43,U0044,228.44,4.91,973.19,0.868,3479.49,1121.53,950.14
10/15/2025 3:44,U0044,222.2,8.39,1865.31,1,3510.58,1865.31,954.75
10/15/2025 3:45,U0016,230.33,6.58,1507.9,0.995,3632.43,1515.3,976.51
10/15/2025 3:46,U0046,229.06,4.05,924.87,0.998,3059.51,926.97,817.68
10/15/2025 3:47,U0011,235.73,4.23,919.76,0.923,3336.6,996.17,1279.51
10/15/2025 3:48,U0025,230.1,8.77,1915.38,0.949,3031.38,2017.4,1130.19
10/15/2025 3:49,U0046,230.76,6.44,1286.14,0.866,3080.94,1484.99,839.12
10/15/2025 3:50,U0006,226.87,7.18,1513.61,0.929,2717.28,1629.13,1198.1
10/15/2025 3:51,U0047,228.28,5.99,1367.89,1,3460.9,1367.89,1264.12
10/15/2025 3:52,U0041,229.98,1.84,395.59,0.933,3195.02,423.88,896.76
10/15/2025 3:53,U0046,228.09,2.81,612.48,0.956,3091.15,640.55,928.53
10/15/2025 3:54,U0010,230.46,2.73,550.38,0.874,3183.73,629.85,1066.37
10/15/2025 3:55,U0031,233.37,6.38,1463.26,0.983,3273.13,1489.03,1058.92
10/15/2025 3:56,U0049,229.61,4.88,964.09,0.861,3266.69,1119.92,1241.04
10/15/2025 3:57,U0050,228.27,3.66,824.83,0.988,3207.01,835.26,1272.42
10/15/2025 3:58,U0023,231.5,6.02,1194.99,0.857,3136.09,1394.16,804.2
10/15/2025 3:59,U0018,227.56,3.83,823.68,0.945,3148.88,871.93,1041.09
10/15/2025 4:00,U0045,231.2,3.13,723.57,1,3341.26,723.57,1147.16
10/15/2025 4:01,U0004,232.72,3.46,745.96,0.926,3177.11,805.95,1054.48
10/15/2025 4:02,U0009,225.34,3.77,775.87,0.913,2966.2,849.82,909.11
10/15/2025 4:03,U0004,229.29,9.68,2151.47,0.97,3212.97,2218.42,992.78
10/15/2025 4:04,U0029,228.57,5.36,1147.06,0.936,3257.19,1226.09,977.88
10/15/2025 4:05,U0037,232.55,5.62,1270.52,0.972,2971.01,1307.78,1235.15
10/15/2025 4:06,U0037,226.9,4.89,1053.95,0.95,2988.58,1109.11,1242.22
10/15/2025 4:07,U0039,233.25,4.06,861.3,0.909,3288.55,947.49,1174.47
10/15/2025 4:08,U0034,231.07,5.2,1170.77,0.975,2972.3,1200.96,991.67
10/15/2025 4:09,U0047,227.76,3.36,723.51,0.945,3472.96,765.92,1284.88
10/15/2025 4:10,U0037,234.27,5.85,1148.4,0.838,3007.72,1370.06,1204.57
10/15/2025 4:11,U0038,229.1,5.64,1149.24,0.89,2924.49,1291.35,1099.43
10/15/2025 4:12,U0042,228.84,7.1,1517.51,0.934,3182.21,1624.97,1105
10/15/2025 4:13,U0025,231.71,3.36,724.42,0.929,3043.45,779.67,1287.23
10/15/2025 4:14,U0050,227.74,4.22,891.91,0.928,3221.87,960.85,1182.9
10/15/2025 4:15,U0017,228.05,7.7,1601.57,0.913,3359.51,1755.04,1098.61
10/15/2025 4:16,U0004,229.21,7.8,1635.34,0.915,3240.23,1786.9,1224.51
10/15/2025 4:17,U0034,229.27,2,380,0.828,2978.63,458.94,1027.49
10/15/2025 4:18,U0003,229.46,3.75,846.95,0.986,3586.91,859.33,1137.22
10/15/2025 4:19,U0025,226.65,5.36,1116.06,0.918,3062.05,1215.09,1174.66
10/15/2025 4:20,U0031,229.07,7.9,1753.67,0.969,3302.35,1809.66,1139.79
10/15/2025 4:21,U0028,232.48,5.88,1338.92,0.98,3539.55,1366.25,1280.93
10/15/2025 4:22,U0031,228.03,2.98,661.52,0.973,3313.38,680.22,1262.57
10/15/2025 4:23,U0009,228.97,5.36,1211.57,0.988,2986.4,1226.55,882.46
10/15/2025 4:24,U0004,231.15,5.09,1062.83,0.903,3257.94,1177.45,1306.68
10/15/2025 4:25,U0016,230.87,8.35,1685.02,0.874,3660.51,1928.49,1082.79
10/15/2025 4:26,U0018,228.12,5.55,1266.68,1,3169.99,1266.68,997.61
10/15/2025 4:27,U0025,229.73,6.43,1371.34,0.929,3084.91,1476.86,1162.94
10/15/2025 4:28,U0028,234.9,7.79,1808.51,0.989,3569.69,1829.15,1292.53
10/15/2025 4:29,U0035,225.79,6.3,1422.69,1,3351.35,1422.69,1199.69
10/15/2025 4:30,U0015,229.51,4.17,892.06,0.932,3231.85,956.95,1057.84
10/15/2025 4:31,U0016,233.16,4.64,1017.43,0.94,3677.47,1082.8,1203.24
10/15/2025 4:32,U0035,232.99,9.14,2015.74,0.947,3384.95,2129.52,1244.29
10/15/2025 4:33,U0034,227.83,0.79,164.49,0.914,2981.38,179.98,898
10/15/2025 4:34,U0045,227.03,5.6,1177.37,0.926,3360.88,1271.59,1062.45
10/15/2025 4:35,U0006,229.74,7.11,1632.96,1,2744.5,1632.96,1261.2
10/15/2025 4:36,U0006,232.59,6.27,1391.42,0.955,2767.69,1457.32,1335.55
10/15/2025 4:37,U0029,229.24,5.75,1317.12,1,3279.14,1317.12,1011.71
10/15/2025 4:38,U0013,228.01,-2.92,-565.75,0.849,3571.37,-666.52,1292.67
10/15/2025 4:39,U0030,231.75,9.3,1988.78,0.922,3116.63,2156.45,1033.81
10/15/2025 4:40,U0035,238.4,2.3,492.47,0.898,3393.16,548.55,1398.58
10/15/2025 4:41,U0050,231.8,5.77,1314.58,0.983,3243.78,1337.78,1124.7
10/15/2025 4:42,U0015,230.7,6.32,1408.96,0.966,3255.34,1458.77,1024.68
10/15/2025 4:43,U0007,229.12,8.64,1950.76,0.985,3263.76,1979.52,991.94
10/15/2025 4:44,U0040,231.6,4.68,1083.81,1,2423.58,1083.81,1199.18
10/15/2025 4:45,U0016,226.38,5.1,1140.24,0.988,3696.47,1153.66,1166.08
10/15/2025 4:46,U0024,230.62,2.78,520.27,0.813,3338.4,640.2,1326.92
10/15/2025 4:47,U0014,231.6,3.33,770.65,1,3246.49,770.65,826.36
10/15/2025 4:48,U0035,231.68,5.93,1326.68,0.965,3415.27,1374.68,1217.35
10/15/2025 4:49,U0035,232.4,3.45,794.67,0.99,3428.51,802.63,1239.22
10/15/2025 4:50,U0024,228.32,6.37,1368.83,0.94,3361.21,1455.47,1165.59
10/15/2025 4:51,U0016,231.44,2.38,535.99,0.972,3705.4,551.15,1160.91
10/15/2025 4:52,U0030,231.69,6.13,1368.6,0.964,3139.44,1419.55,1224.81
10/15/2025 4:53,U0011,229.95,3.72,811.8,0.949,3350.13,855.6,1207.56
10/15/2025 4:54,U0023,235.9,3.2,756.03,1,3148.7,756.03,882.36
10/15/2025 4:55,U0017,228.06,3.69,781.96,0.929,3372.54,841.44,1199.21
10/15/2025 4:56,U0013,223.54,8.81,1969.15,1,3604.19,1969.15,920.98
10/15/2025 4:57,U0048,232.75,6.57,1412.67,0.924,3176.97,1529.39,1049.11
10/15/2025 4:58,U0012,228.58,5.87,1264.36,0.942,3687.96,1342.42,1060.87
10/15/2025 4:59,U0014,226.17,7.16,1561.53,0.965,3272.52,1618.85,815.21
10/15/2025 5:00,U0023,226.33,2.03,434.3,0.946,3155.93,459.17,857.09
10/15/2025 5:01,U0011,225.78,6.46,1434.83,0.984,3374.04,1458.26,1128.41
10/15/2025 5:02,U0027,226.98,5.35,1126.29,0.927,3415.5,1214.65,854.69
